77,3.7650273224043715
22,3.0
21,4.0
15,3.6839729119638824
14,3.7429022082018926
13,3.682242990654206
12,3.723076923076923
11,3.6
10,3.7956656346749225
9,3.7916666666666665
8,3.737762237762238
54,3.0
7,3.834319526627219
6,3.7359413202933984
5,3.738287560581583
99,3.6296296296296298
4,3.78021978021978
3,3.7268518518518516
2,3.716262975778547
1,3.6294117647058823

